bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price_per_sqft,total_rooms,price
0.625,0.0,0.296875,0.20925428630448253,0.2,0.0,0.0,0.42857142857142855,0.21480406386066764,0.26229508196721313,0.39473684210526316,0.9980139026812314,0.32107306419813997,0.37735849056603776,560000.0
0.625,0.2857142857142857,0.40625,0.6708841148523033,0.0,0.0,0.0,0.7142857142857143,0.1509433962264151,0.6819672131147541,0.4824561403508772,0.9975173783515392,0.12458386646002612,0.49056603773584906,285000.0
0.375,0.5714285714285714,0.1953125,0.4666907663705846,0.4,0.0,0.0,0.42857142857142855,0.21770682148040638,0.0,0.8157894736842105,0.0,0.20643701207600768,0.4528301886792453,280000.0
0.375,0.0,0.14583333333333334,1.0,0.0,0.0,0.0,0.42857142857142855,0.1625544267053701,0.0,0.3684210526315789,0.9925521350546177,0.18090805539287502,0.22641509433962265,210000.0
0.375,0.38095238095238093,0.2838541666666667,0.23042759760380085,0.2,0.0,0.0,1.0,0.3164005805515239,0.0,0.3508771929824561,0.0,0.41054607751377914,0.37735849056603776,690000.0
0.125,0.0,0.15625,0.4789299731460442,0.0,0.0,0.0,0.7142857142857143,0.1741654571843251,0.0,0.7017543859649122,0.0,0.21481858535437293,0.07547169811320754,256500.0
0.625,0.6666666666666666,0.515625,0.23853542656475935,0.4,0.0,0.0,0.42857142857142855,0.5747460087082729,0.0,0.5789473684210527,0.9746772591857001,0.15143965889996333,0.6415094339622641,411000.0
0.375,0.0,0.1171875,0.3427494319355505,0.0,0.0,0.0,0.7142857142857143,0.13062409288824384,0.0,0.6140350877192983,0.0,0.20759148798249605,0.22641509433962265,215000.0
0.875,0.38095238095238093,0.7421875,0.22526337533567445,0.2,0.0,0.0,0.7142857142857143,0.4702467343976778,0.8065573770491803,0.06140350877192982,0.0,0.211969187852361,0.6792452830188679,762000.0
0.375,0.0,0.20052083333333334,1.0,0.0,0.0,0.0,0.7142857142857143,0.22351233671988388,0.0,0.5263157894736842,0.993545183714002,0.26387282414162483,0.22641509433962265,359950.0
0.625,0.9523809523809523,0.7421875,1.0,0.4,0.0,0.0,0.42857142857142855,0.8272859216255443,0.0,0.9210526315789473,0.0,0.12989406637169942,0.7547169811320755,480000.0
0.625,0.9523809523809523,0.7526041666666666,0.5231873579838876,0.4,0.0,0.0,0.42857142857142855,0.8388969521044993,0.0,0.9473684210526315,0.0,0.32185896367585204,0.7547169811320755,1153093.75
0.625,0.5714285714285714,0.5130208333333334,0.3951662879570337,0.4,0.0,0.0,0.42857142857142855,0.5718432510885341,0.0,0.868421052631579,0.0,0.14381520762942082,0.6037735849056604,390000.0
0.125,0.0,0.06510416666666667,0.17362115265441025,0.0,0.0,0.0,1.0,0.07256894049346879,0.0,0.21052631578947367,0.971201588877855,0.516908464955295,0.07547169811320754,413500.0
0.0,0.19047619047619047,0.07552083333333333,0.13287543895889278,0.4,0.0,0.0,0.7142857142857143,0.0841799709724238,0.0,0.7192982456140351,0.9985104270109235,0.3352974600956298,0.07547169811320754,285000.0
0.625,0.5714285714285714,0.6614583333333334,0.4856951043172898,0.0,0.0,0.0,0.7142857142857143,0.34252539912917274,0.8918032786885246,0.5964912280701754,0.0,0.14244425906554511,0.6037735849056604,475000.0
0.375,0.5714285714285714,0.3046875,0.0503511671142326,0.4,0.0,0.0,0.42857142857142855,0.18287373004354138,0.3540983606557377,1.0,0.0,0.2145578951865068,0.4528301886792453,386591.0
0.375,0.2857142857142857,0.3567708333333333,0.164583763685189,0.0,0.0,0.0,0.42857142857142855,0.22351233671988388,0.39344262295081966,0.6491228070175439,0.0,0.26261767478934134,0.33962264150943394,524950.0
0.125,0.38095238095238093,0.24739583333333334,0.12858913447634787,0.4,0.0,0.0,0.42857142857142855,0.2757619738751814,0.0,0.9210526315789473,0.0,0.15099394984782746,0.22641509433962265,241000.0
0.125,0.0,0.140625,0.33851476967568683,0.0,0.0,0.0,0.42857142857142855,0.1567489114658926,0.0,0.22807017543859648,0.9945382323733863,0.41675886186665045,0.07547169811320754,461000.0
0.625,0.5714285714285714,0.7708333333333334,1.0,0.4,0.0,0.0,0.42857142857142855,0.8592162554426706,0.0,0.7719298245614035,0.9930486593843099,0.2184876265172778,0.6037735849056604,810000.0
0.625,0.6666666666666666,0.5755208333333334,0.150898574674654,0.2,0.0,0.0,0.42857142857142855,0.29898403483309144,0.7737704918032787,0.18421052631578946,0.9965243296921549,0.3081520702577828,0.6415094339622641,885000.0
0.375,0.47619047619047616,0.2760416666666667,0.3771431522412725,0.4,0.0,0.0,0.7142857142857143,0.3076923076923077,0.0,0.7543859649122807,0.0,0.14352351748570014,0.41509433962264153,247000.0
0.375,0.6666666666666666,0.4296875,0.37502582111134064,0.0,0.0,0.0,0.7142857142857143,0.24963715529753266,0.5180327868852459,0.6842105263157895,0.9930486593843099,0.12420792920927724,0.49056603773584906,296500.0
0.125,0.0,0.10677083333333333,0.21199132410658955,0.0,0.0,0.0,0.7142857142857143,0.11901306240928883,0.0,0.3684210526315789,0.9841112214498511,0.13974145359243648,0.07547169811320754,141800.0
0.625,0.38095238095238093,0.2760416666666667,0.36986159884321423,0.4,0.0,0.0,0.14285714285714285,0.3076923076923077,0.0,0.05263157894736842,0.0,0.19691029302103844,0.5283018867924528,333000.0
0.875,0.2857142857142857,0.7213541666666666,0.5815947118363974,0.2,0.0,0.0,0.42857142857142855,0.8040638606676342,0.0,0.6403508771929824,0.9995034756703078,0.1696621688425617,0.6415094339622641,602000.0
0.625,0.47619047619047616,0.4140625,0.5195207601735179,0.4,0.0,0.0,0.7142857142857143,0.46153846153846156,0.0,0.6929824561403509,0.0,0.25283018956023023,0.5660377358490566,565000.0
0.375,0.5714285714285714,0.2994791666666667,0.15115678578806033,0.4,0.0,0.0,0.42857142857142855,0.33381712626995647,0.0,0.868421052631579,0.0,0.2092626294020389,0.4528301886792453,373000.0
0.375,0.47619047619047616,0.3932291666666667,0.3466225986366453,0.0,0.0,0.0,0.7142857142857143,0.19448476052249636,0.5508196721311476,0.6754385964912281,0.0,0.2742932896370159,0.41509433962264153,588000.0
0.375,0.0,0.2552083333333333,0.17878537492253666,0.2,0.0,0.0,0.42857142857142855,0.2467343976777939,0.08524590163934426,0.22807017543859648,0.9945382323733863,0.30732573265536595,0.22641509433962265,485000.0
0.375,0.47619047619047616,0.2421875,0.04167527370378021,0.4,0.0,0.0,0.42857142857142855,0.13352685050798258,0.3081967213114754,0.9210526315789473,0.0,0.31657030715196904,0.41509433962264153,482500.0
0.625,0.19047619047619047,0.20572916666666666,0.3931005990497831,0.0,0.0,0.0,0.42857142857142855,0.1567489114658926,0.16393442622950818,0.4649122807017544,0.0,0.1782708874741984,0.4528301886792453,251200.0
0.875,0.8571428571428571,0.953125,1.0,0.4,0.0,0.0,0.7142857142857143,0.6850507982583455,0.8524590163934426,0.6929824561403509,0.0,0.19410046272970483,0.8679245283018868,869000.0
0.375,0.2857142857142857,0.2890625,1.0,0.0,0.0,0.0,0.42857142857142855,0.32220609579100146,0.0,0.5877192982456141,0.9985104270109235,0.2693964179150385,0.33962264150943394,464000.0
0.625,0.5714285714285714,0.5572916666666666,0.5068167733939268,0.4,0.0,0.0,0.42857142857142855,0.6211901306240929,0.0,0.8157894736842105,0.0,0.26858430291093655,0.6037735849056604,755000.0
0.375,0.5714285714285714,0.3125,0.06599876058665564,0.4,0.0,0.0,0.42857142857142855,0.3483309143686502,0.0,0.9210526315789473,0.0,0.14986121203951663,0.4528301886792453,280000.0
0.125,0.47619047619047616,0.19270833333333334,0.03108861805412105,0.8,0.0,0.0,0.42857142857142855,0.21480406386066764,0.0,0.9122807017543859,0.9945382323733863,0.36773220898276315,0.2641509433962264,485000.0
0.375,0.2857142857142857,0.2838541666666667,0.5995145631067961,0.0,0.0,0.0,0.42857142857142855,0.3164005805515239,0.0,0.7105263157894737,0.9995034756703078,0.17600053686560438,0.33962264150943394,305000.0
0.125,0.0,0.041666666666666664,0.38349514563106796,0.0,0.0,0.0,0.42857142857142855,0.04644412191582003,0.0,0.35964912280701755,0.9900695134061569,0.14986456644035914,0.07547169811320754,110700.0
0.625,0.9523809523809523,0.5520833333333334,0.27174137574881224,0.4,0.0,0.0,0.42857142857142855,0.6153846153846154,0.0,0.32456140350877194,0.9920556107249255,0.305988241555802,0.7547169811320755,850000.0
0.375,0.47619047619047616,0.2916666666666667,0.3388762652344557,0.4,0.0,0.0,0.7142857142857143,0.3251088534107402,0.0,0.7456140350877193,0.0,0.19951452597398173,0.41509433962264153,350000.0
0.625,0.2857142857142857,0.4661458333333333,0.38251394340012396,0.0,0.0,0.0,0.7142857142857143,0.32801161103047893,0.43278688524590164,0.6666666666666666,0.9890764647467726,0.12604261362081431,0.49056603773584906,319950.0
0.375,0.2857142857142857,0.3880208333333333,0.22035736418095433,0.0,0.0,0.0,1.0,0.20609579100145137,0.5114754098360655,0.10526315789473684,0.0,0.33177320678371436,0.33962264150943394,700000.0
0.125,0.19047619047619047,0.296875,0.2087378640776699,0.0,0.0,0.0,1.0,0.0899854862119013,0.5442622950819672,0.07017543859649122,0.0,0.20762803599415972,0.1509433962264151,368000.0
0.375,0.5714285714285714,0.4375,0.14057013013840117,0.4,0.0,0.0,0.42857142857142855,0.4876632801161103,0.0,0.956140350877193,0.0,0.1834591958235248,0.4528301886792453,433500.0
0.625,0.5714285714285714,0.5052083333333334,0.1839495971906631,0.4,0.0,0.0,0.42857142857142855,0.5631349782293179,0.0,0.8596491228070176,0.9960278053624627,0.2338035931877356,0.6037735849056604,611000.0
0.125,0.2857142857142857,0.4973958333333333,1.0,0.0,0.0,0.0,0.42857142857142855,0.5544267053701016,0.0,0.4473684210526316,0.9900695134061569,0.39382416253196817,0.18867924528301888,1000000.0
0.375,0.0,0.22135416666666666,0.35436893203883496,0.0,0.0,0.0,0.42857142857142855,0.2467343976777939,0.0,0.5263157894736842,0.9990069513406157,0.2099828483952916,0.22641509433962265,307000.0
0.375,0.2857142857142857,0.3333333333333333,0.4938029332782483,0.0,0.0,0.0,0.42857142857142855,0.37155297532656023,0.0,0.5877192982456141,0.9985104270109235,0.23131165516348023,0.33962264150943394,442500.0
0.375,0.2857142857142857,0.4375,0.3650072299111754,0.4,0.0,0.0,0.42857142857142855,0.4876632801161103,0.0,0.07017543859649122,0.9870903674280039,0.206419459699373,0.33962264150943394,485000.0
0.125,0.0,0.046875,0.08758520966742409,0.0,0.0,0.0,0.42857142857142855,0.05224963715529753,0.0,0.39473684210526316,0.9980139026812314,0.504425214692698,0.07547169811320754,367000.0
0.375,0.5714285714285714,0.3645833333333333,0.7480892377607933,0.4,0.0,0.0,0.42857142857142855,0.40638606676342526,0.0,0.8333333333333334,0.0,0.20934522147966916,0.4528301886792453,429000.0
0.875,0.6666666666666666,0.4348958333333333,0.6222371410865524,0.0,0.0,0.0,1.0,0.2467343976777939,0.5377049180327869,0.6842105263157895,0.0,0.18994002217887015,0.7924528301886793,446000.0
0.375,0.47619047619047616,0.3932291666666667,0.4726812642016112,0.0,0.0,0.0,0.7142857142857143,0.2844702467343977,0.3475409836065574,0.7368421052631579,0.0,0.26680421796293846,0.41509433962264153,572500.0
0.375,0.5714285714285714,0.21614583333333334,0.07307374509398884,0.8,0.0,0.0,0.42857142857142855,0.2409288824383164,0.0,0.9210526315789473,0.0,0.33675053684577333,0.4528301886792453,477000.0
0.375,0.5714285714285714,0.3020833333333333,0.0752943606692832,0.4,0.0,0.0,0.42857142857142855,0.24963715529753266,0.19672131147540983,0.9473684210526315,0.0,0.29261333056016225,0.4528301886792453,518000.0
0.875,0.2857142857142857,0.19010416666666666,0.5108448667630655,0.0,0.0,0.0,0.7142857142857143,0.21190130624092887,0.0,0.5789473684210527,0.0,0.3527053195623498,0.6415094339622641,462000.0
0.625,0.7619047619047619,0.4479166666666667,0.27690559801693865,0.2,0.0,0.0,0.7142857142857143,0.21770682148040638,0.6360655737704918,0.12280701754385964,0.9657398212512414,0.49509586596826544,0.6792452830188679,1153093.75
0.375,0.0,0.11197916666666667,0.36056599876058665,0.0,0.0,0.0,0.42857142857142855,0.12481857764876633,0.0,0.47368421052631576,0.9955312810327706,0.13163728190445406,0.22641509433962265,137000.0
0.375,0.9523809523809523,0.46875,0.130964676719686,0.4,0.0,0.0,0.42857142857142855,0.44702467343976776,0.17049180327868851,0.8508771929824561,0.0,0.21425992476578246,0.6037735849056604,530000.0
0.125,0.5714285714285714,0.484375,0.45114645734352404,0.0,0.0,0.0,0.42857142857142855,0.5399129172714079,0.0,0.9736842105263158,0.0,0.3272994326053437,0.3018867924528302,818000.0
0.125,0.47619047619047616,0.265625,0.016525511258004544,0.8,0.0,0.0,0.42857142857142855,0.2960812772133527,0.0,0.9385964912280702,0.0,0.3978080670417413,0.2641509433962264,640000.0
0.875,0.7619047619047619,0.4114583333333333,0.47066721751704194,0.0,0.0,0.0,0.42857142857142855,0.19738751814223512,0.5901639344262295,0.9385964912280702,0.0,0.12958590353378616,0.8301886792452831,298450.0
0.625,0.5714285714285714,0.515625,0.22242305308820493,0.4,0.0,0.0,0.42857142857142855,0.5747460087082729,0.0,0.9912280701754386,0.9548162859980139,0.21578189739632078,0.6037735849056604,575000.0
0.625,0.5714285714285714,0.7057291666666666,0.3456413964057013,0.4,0.0,0.0,0.42857142857142855,0.7866473149492017,0.0,0.9122807017543859,0.9945382323733863,0.2118646634019322,0.6037735849056604,730000.0
0.375,0.5714285714285714,0.6015625,0.26668043792604834,0.4,0.0,0.0,0.42857142857142855,0.6705370101596516,0.0,0.8859649122807017,0.0,0.18115836455036438,0.4528301886792453,551000.0
0.125,0.0,0.09114583333333333,0.24282173104730428,0.2,0.0,0.0,0.14285714285714285,0.10159651669085631,0.0,0.05263157894736842,0.0,0.29606313518938243,0.07547169811320754,271310.0
0.625,0.7619047619047619,0.5651041666666666,1.0,0.0,0.0,0.0,0.42857142857142855,0.6298984034833092,0.0,0.47368421052631576,0.9925521350546177,0.23630998259978964,0.6792452830188679,675000.0
0.375,0.5714285714285714,0.19270833333333334,0.012962197892997315,0.8,0.0,0.0,0.42857142857142855,0.21480406386066764,0.0,0.9473684210526315,0.0,0.36306160514301594,0.4528301886792453,479000.0
0.625,0.9523809523809523,0.5625,0.48347448874199545,0.4,0.0,0.0,0.42857142857142855,0.4412191582002903,0.419672131147541,0.3684210526315789,1.0,0.1805014107799617,0.7547169811320755,520000.0
0.375,0.5714285714285714,0.5572916666666666,0.22397231976864285,0.4,0.0,0.0,0.42857142857142855,0.6211901306240929,0.0,1.0,0.0,0.2114124245936099,0.4528301886792453,599950.0
0.125,0.2857142857142857,0.25,0.23146044205742616,0.0,0.0,0.0,0.7142857142857143,0.09288824383164006,0.419672131147541,0.4473684210526316,0.9925521350546177,0.3109121567997448,0.18867924528301888,483945.0
0.625,0.47619047619047616,0.3255208333333333,1.0,0.0,0.0,0.0,0.7142857142857143,0.19448476052249636,0.380327868852459,0.5701754385964912,0.0,0.20630611299602009,0.5660377358490566,390000.0
0.125,0.0,0.11197916666666667,0.3642842387936377,0.0,0.0,0.0,0.42857142857142855,0.12481857764876633,0.0,0.22807017543859648,0.9945382323733863,0.18893821638051053,0.07547169811320754,192500.0
0.125,0.0,0.08854166666666667,0.3960958479652964,0.0,0.0,0.0,0.7142857142857143,0.09869375907111756,0.0,0.42105263157894735,0.0,0.36655550646499735,0.07547169811320754,330000.0
0.625,0.38095238095238093,0.375,0.3574674653997108,0.0,0.0,0.0,1.0,0.18577648766328012,0.5245901639344263,0.6842105263157895,0.0,0.11529719192975953,0.5283018867924528,250000.0
0.125,0.0,0.3255208333333333,0.25222061557529435,0.2,0.0,0.0,0.7142857142857143,0.12772133526850507,0.5311475409836065,0.37719298245614036,0.0,0.1248476155197511,0.07547169811320754,243000.0
0.625,0.2857142857142857,0.19791666666666666,0.2800041313778145,0.0,0.0,0.0,0.42857142857142855,0.09869375907111756,0.2754098360655738,0.22807017543859648,0.9945382323733863,0.43079752385018305,0.49056603773584906,575000.0
0.625,0.5714285714285714,0.4244791666666667,0.5882049163395993,0.4,0.0,0.0,0.7142857142857143,0.4731494920174166,0.0,0.7192982456140351,0.9985104270109235,0.28170258275312493,0.6037735849056604,639000.0
0.125,0.0,0.3307291666666667,0.17362115265441025,0.0,0.0,0.0,0.7142857142857143,0.1509433962264151,0.4918032786885246,0.20175438596491227,0.0,0.379234766856256,0.07547169811320754,710000.0
0.375,0.47619047619047616,0.3828125,0.49690146663912416,0.4,0.0,0.0,0.7142857142857143,0.42670537010159654,0.0,0.7631578947368421,0.0,0.3228842416270666,0.41509433962264153,675000.0
0.875,0.5714285714285714,0.4973958333333333,0.21395372856847758,0.4,0.0,0.0,0.42857142857142855,0.5544267053701016,0.0,0.8859649122807017,0.0,0.15366286632768297,0.7547169811320755,405000.0
0.625,0.6666666666666666,0.5989583333333334,0.6483681057632721,0.0,0.0,0.0,0.42857142857142855,0.3889695210449927,0.6295081967213115,0.5701754385964912,0.9895729890764647,0.2040954503419746,0.6415094339622641,615000.0
0.375,0.0,0.3619791666666667,0.3900020656889073,0.0,0.0,0.0,0.7142857142857143,0.14223512336719885,0.5901639344262295,0.40350877192982454,0.9875868917576961,0.24181745712500588,0.22641509433962265,490000.0
0.375,0.47619047619047616,0.1953125,0.029694278041726915,0.4,0.0,0.0,0.42857142857142855,0.1509433962264151,0.15081967213114755,0.9210526315789473,0.0,0.3508579670263011,0.41509433962264153,467000.0
0.625,0.6666666666666666,0.3984375,0.1715554637471597,0.0,0.0,0.0,0.7142857142857143,0.19158200290275762,0.5704918032786885,0.7543859649122807,0.0,0.21984874025190557,0.6415094339622641,480000.0
1.0,0.38095238095238093,0.4244791666666667,0.19970047510844866,0.0,0.0,0.0,0.42857142857142855,0.21770682148040638,0.5770491803278689,0.45614035087719296,0.997020854021847,0.3346216104444002,0.7547169811320755,755000.0
0.625,0.2857142857142857,0.5026041666666666,0.6538938235901673,0.0,0.0,0.0,0.7142857142857143,0.32220609579100146,0.5377049180327869,0.7631578947368421,0.0,0.294448210640063,0.49056603773584906,760000.0
0.125,0.47619047619047616,0.18489583333333334,0.033154306961371616,0.4,0.0,0.0,0.42857142857142855,0.12772133526850507,0.17704918032786884,0.9824561403508771,0.9493545183714002,0.29879333686031556,0.2641509433962264,387000.0
0.625,0.47619047619047616,0.453125,1.0,0.0,0.0,0.0,0.7142857142857143,0.5050798258345428,0.0,0.5877192982456141,0.0,0.39163633187940444,0.5660377358490566,925000.0
0.125,0.0,0.13802083333333334,1.0,0.0,0.0,0.0,0.7142857142857143,0.15384615384615385,0.0,0.37719298245614036,0.0,0.3778518506355487,0.07547169811320754,415000.0
0.375,0.2857142857142857,0.2734375,0.3685705432761826,0.4,0.0,0.0,0.42857142857142855,0.3047895500725689,0.0,0.7192982456140351,0.0,0.15449584026088628,0.33962264150943394,263000.0
0.625,0.38095238095238093,0.3385416666666667,0.44990704399917375,0.0,0.0,0.0,0.7142857142857143,0.37735849056603776,0.0,0.5877192982456141,0.0,0.27037407073859676,0.5283018867924528,519900.0
0.125,0.2857142857142857,0.265625,0.17491220822144185,0.0,0.0,0.0,0.7142857142857143,0.19448476052249636,0.22950819672131148,0.07017543859649122,0.0,0.35322503038960895,0.18867924528301888,570000.0
0.375,0.19047619047619047,0.4010416666666667,1.0,0.0,0.0,0.0,0.42857142857142855,0.44702467343976776,0.0,0.4649122807017544,0.0,0.20445001487639042,0.3018867924528302,450000.0
0.625,0.9523809523809523,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.8859649122807017,0.0,0.2495920209803578,0.7547169811320755,1153093.75
0.375,0.0,0.1484375,0.47831026647386904,0.0,0.0,0.0,0.7142857142857143,0.16545718432510886,0.0,0.4824561403508772,0.9975173783515392,0.26014406395861694,0.22641509433962265,300000.0
0.375,0.2857142857142857,0.25,0.3401673208014873,0.0,0.0,0.0,0.7142857142857143,0.27866473149492016,0.0,0.5701754385964912,0.0,0.20226239276829577,0.33962264150943394,320000.0
0.625,0.0,0.20833333333333334,0.1963437306341665,0.2,0.0,0.0,0.42857142857142855,0.23222060957910015,0.0,0.2543859649122807,0.0,0.27812384364821924,0.37735849056603776,387500.0
0.0,0.47619047619047616,0.421875,0.501549266680438,0.0,0.0,0.0,0.42857142857142855,0.2757619738751814,0.43934426229508194,0.6666666666666666,0.0,0.2001070017061038,0.18867924528301888,458000.0
0.625,0.9523809523809523,1.0,0.8265337740136336,0.0,0.0,0.0,0.42857142857142855,0.49637155297532654,1.0,0.8333333333333334,0.0,0.2495920209803578,0.7547169811320755,1153093.75
0.625,0.7619047619047619,0.59375,0.4712869241892171,0.4,0.0,0.0,0.42857142857142855,0.6618287373004355,0.0,0.8947368421052632,0.0,0.12330394136932617,0.6792452830188679,380000.0
0.375,0.0,0.13802083333333334,0.22526337533567445,0.0,0.0,0.0,0.7142857142857143,0.15384615384615385,0.0,0.5877192982456141,0.0,0.177015885526419,0.22641509433962265,200000.0
0.375,0.19047619047619047,0.2526041666666667,0.4643668663499277,0.0,0.0,0.0,0.7142857142857143,0.28156748911465895,0.0,0.5175438596491229,0.0,0.24362684632818282,0.3018867924528302,385000.0
0.125,0.0,0.3151041666666667,0.2962714315224127,0.4,0.0,0.0,0.7142857142857143,0.35123367198838895,0.0,0.39473684210526316,0.0,0.21508738130512137,0.07547169811320754,396675.0
0.625,0.0,0.1796875,0.16122701921090685,0.2,0.0,0.0,0.42857142857142855,0.20029027576197386,0.0,0.0,0.9955312810327706,0.3565832331504189,0.37735849056603776,452000.0
0.625,0.5714285714285714,0.59375,0.40570130138401156,0.4,0.0,0.0,0.42857142857142855,0.6618287373004355,0.0,0.9122807017543859,0.9945382323733863,0.139417524616454,0.6037735849056604,426000.0
0.375,0.19047619047619047,0.2734375,0.02127659574468085,0.4,0.0,0.0,0.42857142857142855,0.3047895500725689,0.0,0.13157894736842105,0.0,0.48497824825930463,0.3018867924528302,792000.0
0.375,0.47619047619047616,0.22916666666666666,1.0,0.0,0.0,0.0,0.14285714285714285,0.1799709724238026,0.17049180327868851,0.7631578947368421,0.0,0.21087776336458622,0.41509433962264153,315000.0
0.625,0.38095238095238093,0.6067708333333334,0.3730117744267713,0.0,0.0,0.0,0.7142857142857143,0.26995645863570394,0.9180327868852459,0.6140350877192983,0.0,0.38702866535094677,0.5283018867924528,1153093.75
1.0,0.7619047619047619,0.3541666666666667,0.3388762652344557,0.0,0.0,0.0,0.7142857142857143,0.39477503628447025,0.0,0.5789473684210527,0.0,0.16027127388817639,0.9056603773584906,326000.0
0.125,0.0,0.0703125,0.4020863457963231,0.0,0.0,0.0,0.7142857142857143,0.0783744557329463,0.0,0.4649122807017544,0.9846077457795432,0.3235486908025385,0.07547169811320754,268500.0
0.125,0.2857142857142857,0.203125,0.17362115265441025,0.4,0.0,0.0,0.42857142857142855,0.22641509433962265,0.0,0.42105263157894735,0.9900695134061569,0.3221638817770244,0.18867924528301888,440000.0
0.375,0.0,0.4166666666666667,0.36650485436893204,0.0,0.0,0.0,0.7142857142857143,0.1567489114658926,0.6950819672131148,0.5877192982456141,0.0,0.12898797811769777,0.22641509433962265,300000.0
0.375,0.19047619047619047,0.265625,0.21354059078702747,0.4,0.0,0.0,0.42857142857142855,0.2960812772133527,0.0,0.35964912280701755,0.9975173783515392,0.32456450682752386,0.3018867924528302,525000.0
0.625,0.6666666666666666,0.546875,0.6785271638091304,0.2,0.0,0.0,0.7142857142857143,0.3483309143686502,0.5901639344262295,0.22807017543859648,0.9895729890764647,0.35631715812251585,0.6415094339622641,978000.0
1.0,0.7619047619047619,0.6145833333333334,0.13189423672794878,0.4,0.0,0.0,0.7142857142857143,0.4818577648766328,0.45901639344262296,0.16666666666666666,0.9856007944389275,0.37332720316579365,0.9056603773584906,1125000.0
0.625,0.0,0.3020833333333333,0.17470563933071678,0.2,0.0,0.0,0.42857142857142855,0.3367198838896952,0.0,0.18421052631578946,0.9930486593843099,0.39886956791441114,0.37735849056603776,700000.0
0.125,0.0,0.0703125,0.3269469117950837,0.0,0.0,0.0,0.42857142857142855,0.0783744557329463,0.0,0.4824561403508772,0.9851042701092354,0.3812809015558694,0.07547169811320754,315000.0
0.375,0.0,0.14895833333333333,0.35436893203883496,0.2,0.0,0.0,0.42857142857142855,0.1660377358490566,0.0,0.15789473684210525,0.0,0.2677333831830474,0.22641509433962265,309000.0
0.375,0.19047619047619047,0.2942708333333333,0.48016938649039453,0.0,0.0,0.0,0.42857142857142855,0.16545718432510886,0.36721311475409835,0.5877192982456141,0.9985104270109235,0.12093891742501782,0.3018867924528302,219950.0
0.375,0.5714285714285714,0.4088541666666667,0.20977070853129517,0.4,0.0,0.0,0.42857142857142855,0.45573294629898403,0.0,0.8947368421052632,0.0,0.12581802238354417,0.4528301886792453,289000.0
0.625,0.2857142857142857,0.4322916666666667,1.0,0.0,0.0,0.0,0.42857142857142855,0.19158200290275762,0.6557377049180327,0.43859649122807015,0.9955312810327706,0.084675048144261,0.49056603773584906,210000.0
0.625,0.5714285714285714,0.3828125,0.3115575294360669,0.4,0.0,0.0,0.42857142857142855,0.42670537010159654,0.0,0.7807017543859649,0.0,0.11833995789140389,0.6037735849056604,260000.0
0.625,0.5714285714285714,0.5546875,0.3773497211319975,0.4,0.0,0.0,0.42857142857142855,0.6182873730043541,0.0,0.9298245614035088,0.0,0.24890793481822593,0.6037735849056604,699000.0
0.625,0.9523809523809523,1.0,0.8425428630448254,0.0,0.0,0.0,0.42857142857142855,0.5892597968069666,1.0,0.543859649122807,0.9900695134061569,0.2495920209803578,0.7547169811320755,1153093.75
0.375,0.0,0.1015625,0.38019004337946705,0.0,0.0,0.0,0.7142857142857143,0.06386066763425254,0.11147540983606558,0.43859649122807015,0.9846077457795432,0.3134873369516479,0.22641509433962265,299950.0
0.375,0.5714285714285714,0.5859375,0.5233939268746127,0.4,0.0,0.0,0.42857142857142855,0.6531204644412192,0.0,0.8070175438596491,0.0,0.25574085230471394,0.4528301886792453,749950.0
0.375,0.38095238095238093,0.4869791666666667,0.32276389175790127,0.4,0.0,0.0,1.0,0.5428156748911466,0.0,0.34210526315789475,0.0,0.4416182955271601,0.37735849056603776,1100000.0
0.375,0.5714285714285714,0.6588541666666666,1.0,0.0,0.0,0.0,0.7142857142857143,0.7343976777939042,0.0,0.7631578947368421,0.0,0.16867005243572317,0.4528301886792453,555000.0
0.375,0.5714285714285714,0.3072916666666667,0.17362115265441025,0.4,0.0,0.0,0.42857142857142855,0.34252539912917274,0.0,0.9035087719298246,0.0,0.21174319878195114,0.4528301886792453,384000.0
0.875,0.9523809523809523,0.6979166666666666,1.0,0.4,0.0,0.0,0.42857142857142855,0.7779390420899854,0.0,0.7807017543859649,0.0,0.14343059500938682,0.9056603773584906,499950.0
0.375,0.2857142857142857,0.17708333333333334,0.19944226399504233,0.0,0.0,0.0,1.0,0.19738751814223512,0.0,0.05263157894736842,0.0,0.3416546708775079,0.33962264150943394,430000.0
0.625,0.47619047619047616,0.4427083333333333,0.32612063623218346,0.4,0.0,0.0,0.7142857142857143,0.4934687953555878,0.0,0.868421052631579,0.0,0.14482658879302612,0.5660377358490566,350000.0
0.375,0.5714285714285714,0.5104166666666666,0.43394959719066306,0.4,0.0,0.0,0.42857142857142855,0.5689404934687954,0.0,0.9122807017543859,0.9945382323733863,0.23539843352325904,0.4528301886792453,620000.0
0.625,0.47619047619047616,0.53125,0.5919231563726502,0.0,0.0,0.0,0.7142857142857143,0.3599419448476052,0.5245901639344263,0.6666666666666666,0.9890764647467726,0.2832903674269169,0.5660377358490566,765000.0
